id,coordinates,name,rating,review_count,price_level,category
5_-cyTT9lgyPwRYeCT3XKQ,POINT (-0.02168 51.50596),Tortilla - Canary Wharf,3.5,30,1,restaurants
exjNWU4T_uzKOtH3uHIutQ,POINT (-0.1407954 51.5399813),Camden Coffee House,4.0,30,1,restaurants
c897jdNz40fc0AzNhmf4xg,POINT (-0.1839306 51.4980207),Sandwich Shop,4.5,30,1,restaurants
LyXXTUzll212_JKMkzC3DQ,POINT (-0.1251605 51.5249587),49 Cafe,4.5,30,1,restaurants
aBET9w4m8Z7t-G1I_U_kyw,POINT (-0.11380271719224 51.51788172845),Chilango,4.0,30,1,restaurants
8_1eFL3Dp0mq7Vq4tVedfw,POINT (-0.182183 51.494486),Pret A Manger,4.0,30,1,restaurants
QR8-gqvxoMz4BTInueE7AQ,POINT (-0.166150152072505 51.4295385654064),Lahore Karahi,3.5,30,1,restaurants
harax0l-gE7p6x9-pdra4w,POINT (-0.0838909 51.5272064),Pitfield London,3.5,30,1,restaurants
qF9kj2qjuE7WChgusz-K6g,POINT (-0.1888732 51.5022305),Stick & Bowl,3.5,29,1,restaurants
7LMRibjYvu1I0vuxU5taPg,POINT (-0.174931 51.484645),New Culture Revolution,4.0,29,1,restaurants
FBTDTkHQTsYaIsB0AIUzNA,POINT (-0.08317919999999999 51.5126327),Tortilla- Leadenhall Market,4.0,29,1,restaurants
k7yC4inXyq_aqlOi1b84hA,POINT (-0.122336998581886 51.5311431884766),Nando's,3.5,29,1,restaurants
sovwL7rq0Kd01fYC3wLbYA,POINT (-0.054151803576945 51.5458702483097),Temple of Seitan,4.5,29,1,restaurants
8971IC1VEYJyOqsowN99sg,POINT (-0.11459932784773 51.570228454423),Jai Krishna,4.0,29,1,restaurants
AHGIVwDvv9lgTeEDPrjeHw,POINT (-0.071176 51.518271),StickyWings,4.0,29,1,restaurants
NnDMTsrJvsxLAOnKybfVaQ,POINT (-0.1354988 51.515177),Chipotle Mexican Grill,3.5,29,1,restaurants
04EN93WXmXkNSHPnkq-nXw,POINT (-0.122414373024327 51.531197184786),Crystal Kebab,4.0,29,1,restaurants
blWFwjUFxToRSoFOPqw7oA,POINT (-0.118089 51.505586),Bleecker,4.5,29,1,restaurants
U1uFlLqAoD-HP6JJcSVMHQ,POINT (-0.0557178 51.5403654),Green Papaya,3.5,28,1,restaurants
QE5aa5N-dbfvafLsjn7TVg,POINT (-0.1418939 51.5228746),Bamboo Flute,4.5,28,1,restaurants
oqI-TGlA6CJg12cP2p3UWw,POINT (-0.1386494 51.5561972),Rustique - The Literary Café,3.5,28,1,restaurants
YD8FmZ_Btd_lLO98NOTdNg,POINT (-0.118298375227999 51.5115513026631),India Club Restaurant,3.5,28,1,restaurants
apkR3YaasPaTLcXPe_mRRg,POINT (-0.125411611639379 51.5258202794912),Moreish Cafe Deli,4.5,28,1,restaurants
d_pITKvEKfjGlPlbgB20ow,POINT (-0.151812 51.543804),Marathon Kebabs,4.0,28,1,restaurants
0VoxU7NALk4M5acfpDR88w,POINT (-0.025273 51.509873),Tale of India,4.0,28,1,restaurants
yIACfv4FlV9_z49CtOATHw,POINT (-0.138217 51.49208),Gastronomica,4.0,28,1,restaurants
3wi41xKnOw4HjI1k3W8x4Q,POINT (-0.139219999313354 51.5141563415527),FlatPlanet,4.0,28,1,restaurants
FZl3FuLXB1kYBY_GLHqgJQ,POINT (-0.1499921 51.5432541),Nando's,4.0,27,1,restaurants
Dz4MxbHukdLfzeZpc_fOeg,POINT (-0.210711 51.470943),Fisher's,4.0,27,1,restaurants
TjIG4vUP5SJBUVF8_UsiNg,POINT (-0.0776043 51.5189075),Poncho 8,3.5,27,1,restaurants
v51bKBDROHR2J_IaVCXzag,POINT (-0.0746449 51.51812),Mama Thai,4.0,27,1,restaurants
2PV2ONz1sSrwpmBfSt1MvA,POINT (-0.14780739417243 51.466771352998),The Roastery Cafe,4.0,27,1,restaurants
Lqq1lIZiPw_ggpTxwSNHVg,POINT (-0.082524 51.504297),Velo,3.0,27,1,restaurants
n2bhQ85Vk9pT77jb4th38A,POINT (-0.1382453 51.5123182),Crumbs and Doilies,4.5,27,1,restaurants
B6oZuZIUt3IVvViQB20zXA,POINT (-0.0244143954638809 51.4921565081536),Hubbub,4.5,27,1,restaurants
9jlhFqBRxlvdtDqfeCciEA,POINT (-0.09009200000000001 51.505092),The Veggie Table,4.5,27,1,restaurants
1-ELFsotKBvc5WbfqEsrdg,POINT (-0.146655096405732 51.5412866087782),Yumchaa Camden Market,4.0,27,1,restaurants
bkwdrWGbls9MBhzrc-GvCQ,POINT (-0.0876331329345703 51.5257003455078),Nincomsoup,4.0,26,1,restaurants
zUTW6R0A9KgAhaNGuk11KQ,POINT (-0.108682997524738 51.5495834350586),Amigos,2.5,26,1,restaurants
3TYP2kj3qaukusqJ4Q9l7Q,POINT (-0.143105000257492 51.517147064209),EAT.,3.5,26,1,restaurants
01pXl7HGpN-U_p31akd7Cw,POINT (-0.0772468166118542 51.5023852554298),The Pommelers Rest,3.5,26,1,restaurants
rk8xeUU8zVnDj2DTQp1mUA,POINT (-0.18748 51.5132915),Noodle Oodle,3.0,26,1,restaurants
JcSe4Lm6LzvUsPqvQoBrfQ,POINT (-0.129797 51.511973),Canton,3.5,26,1,restaurants
HaUEkzqd8ahjouFlhvq1tQ,POINT (-0.1299253 51.5010146),Pickles,3.5,26,1,restaurants
ByFNXnnhH95vcsLFEMmAWw,POINT (-0.14309906683479 51.5917717712394),La Porchetta,3.5,26,1,restaurants
UaRbaw8qy8WR6AUTogv8lg,POINT (-0.177413503541668 51.4926107238041),Cacciari's,4.0,26,1,restaurants
XasmUZmzu5L6QMax9SKpdw,POINT (-0.1283833 51.5073013),Pret A Manger,4.0,26,1,restaurants
2Ffr8Fs_OlGQqxT7TN_nJg,POINT (-0.118617 51.5129),Lundenwic,4.5,26,1,restaurants
335bAiGx1OzbnmgV-6dE4g,POINT (-0.107909992126366 51.5500471393663),Le Peche Mignon,4.5,25,1,restaurants
Gag-sVfJ3DpEiYvBvgm8Uw,POINT (-0.111667388978524 51.4624237690863),Mamalan,4.0,25,1,restaurants
Ucq1UTEPjOUzLr0dK1v7PA,POINT (-0.158816958393108 51.5135516676829),Pret A Manger,4.0,25,1,restaurants
inIujTdzpyL0r7kSscd20A,POINT (-0.123802621200608 51.5311607809144),Leon,3.5,25,1,restaurants
bERgZZY-U8uWEasRwEYWQg,POINT (-0.1119917 51.4632142),Koi Ramen Bar,4.5,25,1,restaurants
25SlfTtF9WaTH2CBpnIEMA,POINT (-0.132314 51.512094),Yoshino,3.5,25,1,restaurants
QabSszlTwTN7a8jg5sY9QA,POINT (-0.1239844 51.5160963),Ecco Cafe,4.0,25,1,restaurants
fIg1VEHmj9H7p1l3-GEUuQ,POINT (-0.1314045 51.5132621),Caffe Nero,4.0,25,1,restaurants
2A-mE57JFnldtYwkuZNg3Q,POINT (-0.121978998184204 51.5100479125977),Itsu,3.5,25,1,restaurants
WStRNm9c5vuaaQW5vZVyBQ,POINT (-0.094973 51.514524),Hummus Bros,4.0,25,1,restaurants
KRyt1u6SBc2ZQNc2rwfhbw,POINT (-0.141718536615372 51.5165178327546),Curators Coffee Gallery,4.5,25,1,restaurants
8Nk6Rm1a8Rq20bsTMO1URg,POINT (-0.129715 51.507808),Garfunkel's,2.5,25,1,restaurants
WVC5_kf9I8VFIhYWb49RUw,POINT (-0.159223839320248 51.5220068528198),You Me Sushi,2.5,25,1,restaurants
nwodfr0ydynNcGr6d5fK5Q,POINT (-0.132073000073433 51.5109901428223),Old Town 97,3.0,25,1,restaurants
TsZRciXbQ5DqC3E9tfnlbQ,POINT (-0.0768315 51.531788),Loong Kee,3.0,25,1,restaurants
H0AJuxxIE8g3ZRK3i_kjJw,POINT (-0.142642 51.516124),Leon,4.0,25,1,restaurants
GRfoTrfOwQHbZFblYxT93g,POINT (-0.07541349999999999 51.5502038),Sömine,4.5,25,1,restaurants
g1XqTGb8_USFz1HUQlKYaQ,POINT (-0.1018052 51.5200671),Pixxa,4.0,25,1,restaurants
Czq_ia30ykQhR5J1bAhTKg,POINT (-0.156789651902094 51.5173128120027),Food Filosophy,3.5,25,1,restaurants
JcuEEJhxqEQSVdbRt8cItg,POINT (-0.111819 51.46263),Senzala Creperie,4.0,25,1,restaurants
X-wX0pZwWlk-ExYC7U1jyw,POINT (-0.111363 51.502943),Wasabi,3.5,24,1,restaurants
ixyZLGE3V8P_QLF-An9kzA,POINT (-0.09162492042988001 51.52838365739),Shepherdess Cafe,4.0,24,1,restaurants
3AYyg01e4zSMCcpxg-gpJQ,POINT (-0.166506256819374 51.4983081615296),Chapati & Karak,4.0,24,1,restaurants
BNAddFkvoUGR1l6AL32p8w,POINT (-0.1930041 51.4923794),Over Under Coffee,5.0,24,1,restaurants
wfJf7U6Z00vzQxiMZhLFuQ,POINT (-0.1420717 51.4964434),Pret A Manger,4.0,24,1,restaurants
SpMzwgQjKcnSnKQvwjxckQ,POINT (-0.102642286734127 51.5134264160446),Alchemy,4.5,24,1,restaurants
QDXJzvH2EqIvcR3pt66Iig,POINT (-0.0716934 51.523384),Damascu Bite,3.5,24,1,restaurants
nG9FL_8vpAUsJFy1R4XTYg,POINT (-0.182466405629542 51.4946804479439),Comptoir Libanais,4.0,24,1,restaurants
SQqalQPyvPPeMVRZpM4Euw,POINT (-0.122977 51.512071),Chez Antoinette,4.5,24,1,restaurants
YWncqOit1OQ9W6cCuyPUJQ,POINT (-0.104247 51.520078),Mugen,4.0,23,1,restaurants
7zi7ejVuAyt7p3MpMSdbyA,POINT (-0.1737232 51.4943081),Little Japan,2.0,23,1,restaurants
PHTcl--LbBwA1N6EHZV_sg,POINT (-0.09837810450744661 51.546910711),New London Cafe,4.5,23,1,restaurants
9lX7-YdFrZHmDpqJ-gMIUg,POINT (-0.056761 51.548132),Mess Cafe,4.0,23,1,restaurants
B8EkPfs2OCfox3MDQEeb_w,POINT (-0.0057177023783197 51.542795313898),Potbelly,4.0,23,1,restaurants
Q4oTBX-ykZM24HgGSb8tfw,POINT (-0.2235347 51.5030289),Liz Cafe,4.0,23,1,restaurants
F6nkILnxRTvww53Qs6Xmkw,POINT (-0.225547044435257 51.493349),La Petite Bretagne,4.5,23,1,restaurants
95IAv_dKWWvY5XVjnQfA5w,POINT (-0.182758 51.520719),Waterside Cafe,4.0,23,1,restaurants
7c2vaxOkhwvTFPE4oUoS3w,POINT (-0.1293122 51.4303986),Whole Meal Cafe,4.0,23,1,restaurants
ZSryTkrO55hWXIJ3cQJDyg,POINT (-0.0217765642255876 51.5046852900413),Taylor St Baristas,4.0,23,1,restaurants
uko7upPb9oEXLEFF6RSNrQ,POINT (-0.1205423 51.5593376),Chicks on Fire,4.5,23,1,restaurants
4VJ5g-TmSUfCVA6Gs7u4lA,POINT (-0.0571632385253906 51.5048292310893),Cinnamon Coffee Shop,4.5,22,1,restaurants
2SU2Xp0YAeVOxJsZxNp6jQ,POINT (-0.105878 51.531679),Bombay Burrito,4.0,22,1,restaurants
vGQbbyH6imhEeHZzni84mw,POINT (-0.081457 51.52612),London Cat Village,3.0,22,1,restaurants
XSiTrSnaA3H50zaMWjyGOQ,POINT (-0.091086 51.505117),Maria's Market Café,4.0,22,1,restaurants
DQqFr4AKdVLHRODe2xdpcA,POINT (-0.1269942 51.5109897),Pepe Italian Street Food,3.5,22,1,restaurants
YrEwWEkHd5BoSig653YSJA,POINT (-0.1045224 51.5336459),New Culture Revolution,4.0,22,1,restaurants
wE0QAquH4HfeOBCT9Y0Oqw,POINT (-0.080335 51.497604),Hej Coffee,4.0,22,1,restaurants
2xcNRig0l55kz7euse_s_g,POINT (-0.145231 51.495219),Mi Casa Burritos,3.5,22,1,restaurants
mXFFXB4QgzxNF07LxYcJcw,POINT (-0.126514434814453 51.5318677114238),Benugo,4.0,22,1,restaurants
f8s8dT9Rm4359xUVHtiqRA,POINT (-0.055691 51.5513968),Black Cat,5.0,22,1,restaurants
sklWMmtL_l3IuLQpYYk8Dg,POINT (-0.0614635 51.5368156),Franco Manca,4.0,22,1,restaurants
4pBpNRpJ_87H3f34MOfJsQ,POINT (-0.062244 51.535958),F. Cooke,4.0,22,1,restaurants
qTbw0h1c3XKUBfnI1t_Alw,POINT (-0.13785 51.526543),Shah Tandoori,4.5,21,1,restaurants
NxNpxt1ezhLZ5Nm1gJxmuA,POINT (-0.1085842 51.5259952),Necco,3.0,21,1,restaurants
EfvXsUqW1bYE8GquTvHTXw,POINT (-0.19526043671359 51.479874193942),Me Me,3.5,21,1,restaurants
9l7fPTFQRwQsa0iGsqrIJQ,POINT (-0.102517 51.5245394),Dragonfly Cafe,4.0,21,1,restaurants
LVNx0HnK8tEnxISGfs2oqQ,POINT (-0.134475 51.5183188),Bibimbap Charlotte Street,4.0,21,1,restaurants
xj930RoCOZhGjTcrZ15-MA,POINT (-0.1289714 51.5110778),Fiori Corner,3.0,21,1,restaurants
1mgHBB7-_IGEkEXmMcv-sQ,POINT (-0.139016 51.520563),Ragam,3.5,21,1,restaurants
_Jw1BnyDgPLe-M2rVUJUHQ,POINT (-0.119297356392394 51.5187507270792),The Square Pig,3.0,21,1,restaurants
8pO5Gqrd6v_z4kdSY2aBpQ,POINT (-0.217810317873955 51.4929351140286),Latymers,4.0,21,1,restaurants
sR_XQYWwLiF5Lkj8-Cu-RA,POINT (-0.072452 51.473392),Persepolis,4.5,21,1,restaurants
mXd0mVRYPHEENyXH42OGZQ,POINT (-0.010028 51.481054),The Pier,4.0,21,1,restaurants
676rHPHcMtdR50qj4cA6AQ,POINT (-0.109341 51.5335),Manze's Eel Pie & Mash shop,4.0,21,1,restaurants
PypqYf7svF17kc4fcl2k2w,POINT (-0.123579762876034 51.5260580872352),The King Of Falafel,4.0,21,1,restaurants
0n1026PJjSkRndmjbZjtTQ,POINT (-0.19555 51.487584),Pizza At Home,4.0,21,1,restaurants
VRYrYqZkkGst5wp6pLyIyQ,POINT (-0.133872 51.518088),Ahi Poké,4.0,21,1,restaurants
MS0aLv_UN7jV1keVbVYhUQ,POINT (-0.108031 51.503036),Culture Grub,3.5,20,1,restaurants
pWFwZQvZ_SgNtiQSxzjDGw,POINT (-0.144582 51.4959),Wasabi,3.5,20,1,restaurants
8mCJ62-bRMigcylb18W4Zw,POINT (-0.12586 51.518094),Bibimbab Cafe,3.5,20,1,restaurants
enj8d4Bf2C_dF00l7V1_0g,POINT (-0.1940346 51.4930579),Franco Manca,4.0,20,1,restaurants
rM67Kpx1ytLkY1V_rtgeQQ,POINT (-0.082579 51.5257255),The Attendant,4.0,20,1,restaurants
wRIvr7m40Mjxx-H8BYietw,POINT (-0.206798 51.51786),The Grain Shop,4.0,20,1,restaurants
QuR7O0yd-W4UOM6SeG8L9w,POINT (-0.1368146 51.5261655),Speedy's Cafe,4.0,20,1,restaurants
piS67O_EiwnuC93iXaYjwA,POINT (-0.1390677 51.5165896),Reynolds Let's Graze,4.0,20,1,restaurants
n9l6JRY9D546GunQ_w77Ow,POINT (-0.136558994650841 51.5232124328613),The Japanese Canteen,2.5,20,1,restaurants
BJPoMcoKJxrs_QT4_PcL8A,POINT (-0.127287250243864 51.5175164253045),Bloomsbury Cafe,4.0,20,1,restaurants
ZUuB4FjCo2AVvosdKlMcag,POINT (-0.225509405136108 51.4930006929784),Tortilla - Hammersmith,3.5,20,1,restaurants
Ff_NPeVQrM9NAWkROYRA6w,POINT (-0.135333 51.51475),Thai Cottage,4.0,20,1,restaurants
f2ubaZPfDqxtqw64k21X8A,POINT (-0.125182 51.525397),Alara Health Store,3.5,20,1,restaurants
xTno948bD8MVyt37dcUJlw,POINT (-0.1143629 51.5000747),Barbarellas,4.5,20,1,restaurants
4CEQSgmd-GKzNBBoWuJGgQ,POINT (-0.108994 51.526747),Old China Hand,4.0,20,1,restaurants
YGdSWHb8FxOX1XBSqOGVcg,POINT (-0.091346 51.505787),Brindisa Spanish Foods,4.0,20,1,restaurants
Jvf6CJMRvhAkZgf0w4UBHA,POINT (-0.189489 51.515524),Fresco,4.0,20,1,restaurants
tbzentkM8HGfavVML6l8gA,POINT (-0.174509 51.515393),Lite Bite,2.5,20,1,restaurants
owE6cMF5zBikal3tXLvWnQ,POINT (-0.1326642 51.5115769),Mr Wu,2.5,20,1,restaurants
Jn_rcQhq9UwjPlsaUBfwKQ,POINT (-0.0594563 51.514539),Lahore One,4.0,20,1,restaurants
jUIO7Se0sNFjSyoclBNxvA,POINT (-0.1854103 51.5121532),Malaysia Hall Canteen,3.5,20,1,restaurants
4TzdZN2lvq3JnWDRFVEu2Q,POINT (-0.16848 51.4763),Holy Cow,4.0,20,1,restaurants
e-Tc1FXfJLu0DIWub89EWw,POINT (-0.0715914 51.5196543),Vegan Burgers by Mooshies,4.5,20,1,restaurants
C4TeOzyQnQaM45mp6gngsw,POINT (-0.132587 51.511064),Old Tree Daiwan Bee,3.0,19,1,restaurants
e-aVuZ-ulisoMprK0Grr7A,POINT (-0.20720726102537 51.519045056827),Falafel King,4.0,19,1,restaurants
vGRmk3sjnCYwRKdqirjj7g,POINT (-0.1270749 51.51039),Tossed,3.0,19,1,restaurants
yAsDQXuey0axQbFswVqrGA,POINT (-0.196649 51.554007),Nautilus Fish Restaurant,4.0,19,1,restaurants
YSj0W0garOhKXSwFKOYuyA,POINT (-0.1079159 51.5027279),Capital Kebab House,4.0,19,1,restaurants
AzDRbg-UzTbrH0ThfPkSuw,POINT (-0.111746 51.462346),The Joint,4.5,19,1,restaurants
flc5ixrbiOpD5oWkSQPJSQ,POINT (-0.075628355819731 51.5193085766441),Crêpeaffaire - Spitalfields,3.0,19,1,restaurants
JNmOESYu_kr6KZlM4TkoLA,POINT (-0.135876202265308 51.5147618740806),Toi & Moi,3.5,19,1,restaurants
X2CHzdmpEGukjTjo63txCA,POINT (-0.07725894294631 51.5396907022005),Bread & Butter,4.5,19,1,restaurants
jNUcHUkUeyutGTteiyO6Lg,POINT (-0.122181 51.514935),Itsu,3.5,19,1,restaurants
nBHgQH6Fo7VZ5ipeV9FZmA,POINT (-0.151826 51.518176),Bonne Bouche,4.0,19,1,restaurants
Wv-lk2XyLTvVAUihLsgvJg,POINT (-0.1768147 51.5147449),Il Gusto,3.5,19,1,restaurants
jL3MrrvgPolQxBsIx630Qg,POINT (-0.16865856949682 51.427526845243),Dosa n Chutny,4.0,19,1,restaurants
dLmzNo9st9k6BCrmrYbzMw,POINT (0.00499508972884502 51.5033976251243),Nando's,3.5,19,1,restaurants
NGKhrgqIdG5jcmf4gIuN4Q,POINT (-0.13098 51.512999),Bistro 1,3.5,19,1,restaurants
fWGFtsxVbA7WN2mYNCrOaw,POINT (-0.08352 51.526774),City Best Kebab Takeaway,4.0,19,1,restaurants
mMbnTGId-rn-n9xEPycvwA,POINT (-0.077265 51.54623),Peppers & Spice,4.5,19,1,restaurants
rfJqpu-3_A3pteAnGo2YMw,POINT (-0.0906555535560694 51.5051299296626),WOKIT,4.5,19,1,restaurants
SDciNZGwHFsaJllmqUL6FQ,POINT (-0.1782499 51.5593157),Tinseltown Hampstead,3.0,19,1,restaurants
i3xsDQYHD24T9Z8F56vdGw,POINT (-0.134182901535516 51.5143373573821),Tostado,4.0,18,1,restaurants
bQOYSxchVdqNNfWtbpRNYw,POINT (-0.198909420012014 51.5428806305031),Speedy Noodle,4.0,18,1,restaurants
UJG1Frfz5TvXdJpNL_fm1Q,POINT (-0.0038629 51.536288),Pie Crust Cafe,4.5,18,1,restaurants
hNQQROusTCsu4eN40jO4qA,POINT (-0.175164 51.493965),Cafe Floris,3.0,18,1,restaurants
EEWOuzjKw7JthXj8hpUjyw,POINT (-0.1286038 51.516848),Kimchee To Go,4.0,18,1,restaurants
tV6FOIWF0H7H3h8kNiI3ug,POINT (-0.0932310000061989 51.513111114502),The Japanese Canteen,3.0,18,1,restaurants
NngHADhW2PCSPULih5rnag,POINT (-0.1400924 51.4925804),Taquito's,4.0,18,1,restaurants
FdfIx7h5tRd4AAMcXHrljw,POINT (-0.0213405953842312 51.5051509130517),Birley Sandwiches,4.0,18,1,restaurants
LqF2CjyQu0__v1ySNWJG8Q,POINT (-0.0769770081168475 51.523513576899),Cook Daily - Boxpark,4.5,18,1,restaurants
MY5vPpDxJFPzj-wR4_pUsg,POINT (-0.1382647 51.4991936),Crumpets,4.0,18,1,restaurants
MH1nSetkWUg8wpwYTicX0g,POINT (-0.129477273546189 51.5108728726427),Pizza Hut,3.0,18,1,restaurants
7oavRkXMt-G31GSF6LH0sQ,POINT (-0.1721546 51.4240872),Apollo Banana Leaf,4.0,18,1,restaurants
gRp1o8vSY1yj87C22zOM8Q,POINT (-0.198225594459471 51.4806937260713),Shot Espresso,5.0,18,1,restaurants
hQauSZTzq-qhmSN9yIwhhw,POINT (-0.104382 51.590213),Jai Shri Krishna,4.0,18,1,restaurants
bnmoCAIh-6iMJtlmbNndvA,POINT (-0.136837764921827 51.514337928444),kêu,3.5,18,1,restaurants
rLjRU-MRorU36kc2Xq0zSQ,POINT (-0.1755847 51.4939502),Squirrel,4.0,18,1,restaurants
ojI_uFyGpeF0m0mAe2UZhg,POINT (-0.224244 51.5054493),Tian Fu Bu Yi,3.0,18,1,restaurants
irv-kDMwzbOLT5ZGSr_FcA,POINT (-0.1221309 51.5309406),Pret A  Manger,4.5,18,1,restaurants
OU4wwhyq8ZTN2N7I5V3mTw,POINT (-0.081387 51.525381),Ruby,4.5,18,1,restaurants
340iPVq8MuIwEY5UpFhUgQ,POINT (-0.083562 51.527144),Best American Pizza,2.0,18,1,restaurants
Yw-oiVD6xr7rBW8C08KzBQ,POINT (-0.191228 51.490293),Kings Kebab House,4.0,17,1,restaurants
DZ7hOHrrq7f1OamM2xglhw,POINT (-0.125727 51.53317),Wasabi,4.0,17,1,restaurants
yjvn4JVBqwup4XQ5M0zaBQ,POINT (-0.1189322 51.5112479),Crown Cafe,3.5,17,1,restaurants
HOPGEazy8nf0XZrD0PNHug,POINT (-0.11722524650833 51.518096701954),The Japanese Canteen,3.0,17,1,restaurants
EoKnQhi3yOeswWS_INecMw,POINT (-0.1418152 51.4639533),Fantasia Café,3.5,17,1,restaurants
0ya-zqKVSRE0-Fs-SdZJuA,POINT (-0.131081 51.511939),Far East,3.5,17,1,restaurants
SgrEMAIg6bDW5LYSxYzWwQ,POINT (-0.101923942565918 51.522376029083),Anfa Café,4.5,17,1,restaurants
d4OYcmO3rJonD6Amhy0OVw,POINT (-0.121946823369921 51.5102983359055),The Diner,4.0,17,1,restaurants
5LtDLG_YZFz9n9ujjeePQw,POINT (-0.0524980959813545 51.5869515226088),Ferry Boat Inn,3.5,17,1,restaurants
oSJClu8F3C75_NzTcOatHQ,POINT (-0.0900266337073297 51.5058600512612),Scotchtails,4.0,17,1,restaurants
1C0u7SMTRLQePx_o-Ic0cw,POINT (-0.127285 51.5115768),Pret A Manger,4.5,17,1,restaurants
HgsLOShJLdiPQM8XNs16aQ,POINT (-0.20725437390502 51.474281730027),The Durell Arms,4.0,17,1,restaurants
WbiWF0SfpO9Fzu3Gwegdhg,POINT (-0.21425 51.4645),Gourmet Burger Kitchen,4.0,17,1,restaurants
taHkyoBzCNIeeaP3G527fQ,POINT (-0.1411582 51.5490563),E. Mono,4.5,17,1,restaurants
w-pm93ggl_HPbJN94mqqtA,POINT (-0.119336 51.50293),Great British Fish and Chips,2.5,17,1,restaurants
jc3pYQz8TpkhlPcDEFqrlQ,POINT (-0.126723 51.5149),Rossodisera,4.0,17,1,restaurants
CJYJSEUO0S_kuCge65Sakw,POINT (-0.0203204154968262 51.5050896781853),Wasabi,3.0,17,1,restaurants
1r7lNFSMGOgwND6tjqGDBg,POINT (-0.1267105 51.510044),La Roche,3.5,17,1,restaurants
F-6TPUs5puIqMtDh4IIVDA,POINT (-0.156902 51.52134),Pret A Manger,4.0,17,1,restaurants
0KZ107VXX8qsbGjRNNuWzQ,POINT (-0.1184993 51.5222952),Tutti's,4.0,16,1,restaurants
b_nc5ej9qV6RyuIOcShltA,POINT (-0.1390095 51.4969873),Itsu,3.5,16,1,restaurants
VONeyoOO9R10Ip9OQeGA2Q,POINT (-0.1235902 51.5213183),Chambeli Restaurant,3.0,16,1,restaurants
IixPl7GkodSw-Rd0oEa0bQ,POINT (-0.21951533988944 51.534397945151),Minkie's Deli,3.5,16,1,restaurants
IToMcyN_CVAG9d4VLF3qDw,POINT (-0.0803763 51.5278393),Red Lion,3.5,16,1,restaurants
RF_1SX5_pQpJat3e6mYBkQ,POINT (-0.1251135 51.5257679),Continental Stores,4.5,16,1,restaurants
0s-61pNDaYxlw4G6iAF7ig,POINT (-0.178253 51.4825785),Mona Lisa Cafe & Restaurant,4.0,16,1,restaurants
euM5ZUKc7p2Dt855zUuo8w,POINT (-0.1398633 51.5377635),Andy's Greek Taverna,4.5,16,1,restaurants
8bUm4Q94knyl-0MDLUe9Hg,POINT (-0.082334 51.517268),Freebird Burritos,3.0,16,1,restaurants
9LCrWImBEOfptUFtID4StA,POINT (-0.1711024 51.5208615),Micky's Fish Bar & Kebab Restaurant,4.5,16,1,restaurants
deV4Jb89QAgkyJqvu3aD_g,POINT (-0.133687 51.511999),Mister Lasagna,4.5,16,1,restaurants
N0kfB-iYOb3Fs9RkOfwBlA,POINT (-0.162099003791809 51.5222244262695),Gino's Coffee Bar,4.5,16,1,restaurants
k7qmLDOGfESN8fDBQZZL7w,POINT (-0.156662 51.52086),106 Baker St,4.5,16,1,restaurants
IoXiuRC3oELRZH8zGJ0Gbw,POINT (-0.118537 51.531109),Benito's Hat,3.0,16,1,restaurants
nP98JdIDr9sdzdNSnMKuug,POINT (-0.136224031448364 51.5190815122491),Salumeria Dino,4.5,16,1,restaurants
J7Iotsx0zw213I2cCH-ebA,POINT (-0.0377566 51.475693),Nouvelle Spice,4.0,16,1,restaurants
ON2WTORm81nZw2L9UXeh5g,POINT (-0.1370224 51.5108463),Carbon,3.5,16,1,restaurants
QNaLgyv4re0U8r_qV7PU-w,POINT (-0.013502 51.4654243),Maggie's Cafe & Restaurant,4.5,16,1,restaurants
rfJrsoQhS9h__X9p-Sj2HA,POINT (-0.1256728 51.5149994),I Love Nata,4.0,16,1,restaurants
_GNecmUMPZVB3GEWzFFArQ,POINT (-0.086893599217383 51.524694415444),GRABTHAI - Bangkok Cafe,3.5,16,1,restaurants
0573jqqzjDjqzk4PFQ8Aag,POINT (-0.09894132614135739 51.5152392772053),Poncho 8,4.0,16,1,restaurants
88wwzrq9haQxSl0HciJggA,POINT (-0.122903507627645 51.5802046022931),Hot Pepper Jelly,4.0,15,1,restaurants
F9HLzy2c9WGUNzQ-0Mppfg,POINT (-0.10387830128654 51.520106425588),Abokado,3.0,15,1,restaurants
9-77tm8TPVH76HPMgYvhGA,POINT (-0.0989198684692383 51.5152326005808),Pilpel,4.5,15,1,restaurants
yFbqlopTh0na99DEiZ41wg,POINT (-0.14395933856455 51.539659142758),Zensai Bar,3.0,15,1,restaurants
EanCLBAeSJNU9MA0pVlHVg,POINT (-0.07697600126266479 51.527774810791),Cafe Twelve,4.5,15,1,restaurants
RMPGpKzq3ksj-w_JFhBPdQ,POINT (-0.162940993905067 51.5009498596191),Wasabi,3.5,15,1,restaurants
7c74EsUMAPYcjWCwYNGn_A,POINT (-0.112909 51.5132226),Apostrophe,4.0,15,1,restaurants
zE_UPVsKaoNX0dhuN5jqlg,POINT (-0.111818999052048 51.4626312255859),Burnt Toast Cafe,4.0,15,1,restaurants
Ekqg40aAVsO0Ci98rTBWBg,POINT (-0.137093391602729 51.5234800583556),Honest Burgers,4.0,15,1,restaurants
fi-QtndrXFOCxvvG9qSuOw,POINT (-0.0870990196969232 51.5203563950325),Wasabi,3.5,15,1,restaurants
