,idlat,lng,coordinates,name,rating,review_count,price_level,category
8814,,-0.1466359,POINT (-0.1466359 51.5359792),York & Albany,4.0,87,3,nightlife
8815,,-0.1252067,POINT (-0.1252067 51.5093551),Terroirs,4.5,87,3,nightlife
8816,,-0.0961255980623811,POINT (-0.09612559806238111 51.5139865996517),Madison,3.5,86,3,nightlife
8817,,-0.136461530845653,POINT (-0.136461530845653 51.5111269794589),Hix - Soho,3.5,82,3,nightlife
8818,,-0.109643,POINT (-0.109643 51.5393677),The Albion,3.5,81,3,nightlife
8819,,-0.1365711,POINT (-0.1365711 51.5191758),Salt Yard,4.0,81,3,nightlife
8820,,-0.1011608,POINT (-0.1011608 51.5366566),The Bar With No Name,4.0,81,3,nightlife
8821,,-0.134762,POINT (-0.134762 51.511687),Blacklock,4.5,78,3,nightlife
8822,,-0.13040954242843,POINT (-0.13040954242843 51.513184351372),Kettner's,3.5,78,3,nightlife
8823,,-0.136673,POINT (-0.136673 51.513701),Milk & Honey,4.0,74,3,nightlife
8824,,-0.143939,POINT (-0.143939 51.522476),Iberica,4.0,74,3,nightlife
8825,,-0.0987110343933182,POINT (-0.0987110343933182 51.5345940382283),Riverford at The Duke of Cambridge,4.0,74,3,nightlife
8826,,-0.130628,POINT (-0.130628 51.512637),Curzon Soho,4.5,72,3,nightlife
8827,,-0.143916606903076,POINT (-0.143916606903076 51.5178898198077),Artesian,4.5,72,3,nightlife
8828,,-0.14135,POINT (-0.14135 51.5078),Mahiki,2.5,71,3,nightlife
8829,,-0.145634,POINT (-0.145634 51.51271),Hush,4.0,70,3,nightlife
8830,,-0.0785229,POINT (-0.07852290000000001 51.5169345),Cinnamon Kitchen,4.0,69,3,nightlife
8831,,-0.13614583403546,POINT (-0.13614583403546 51.513155),Andrew Edmunds,4.5,68,3,nightlife
8832,,-0.104866,POINT (-0.104866 51.503466),Baltic Bar and Restaurant,4.0,67,3,nightlife
8833,,-0.156892381135158,POINT (-0.156892381135158 51.4929079133311),The Botanist,3.5,66,3,nightlife
8834,,-0.120601637141369,POINT (-0.120601637141369 51.5102408779336),American Bar,4.5,66,3,nightlife
8835,,-0.0745439529418945,POINT (-0.0745439529418945 51.5238446325287),Beach Blanket Babylon,2.5,62,3,nightlife
8836,,-0.1311519936102,POINT (-0.1311519936102 51.508109406292),Mint Leaf,3.5,59,3,nightlife
8837,,-0.135082,POINT (-0.135082 51.513487),The Duck and Rice,4.0,58,3,nightlife
8838,,-0.129518016286871,POINT (-0.129518016286871 51.5132393753197),Palace Theatre,4.0,57,3,nightlife
8839,,-0.1440533,POINT (-0.1440533 51.5097316),Mr Fogg's,4.0,56,3,nightlife
8840,,-0.1693342,POINT (-0.1693342 51.4871107),The Ivy Chelsea Garden,4.0,56,3,nightlife
8841,,-0.15082303800838,POINT (-0.15082303800838 51.540044775754),The Engineer,3.5,55,3,nightlife
8842,,-0.17402172088623,POINT (-0.17402172088623 51.5697613070383),The Spaniards Inn,4.0,55,3,nightlife
8843,,-0.21622896194458,POINT (-0.21622896194458 51.5288508792323),Paradise by Way of Kensal Green,3.5,54,3,nightlife
8844,,-0.1208673,POINT (-0.1208673 51.5110993),Joe Allen,3.5,54,3,nightlife
8845,,-0.126725974010085,POINT (-0.126725974010085 51.530689710913),Searcys St Pancras Restaurant and Champagne Bar,3.5,53,3,nightlife
8846,,-0.135962,POINT (-0.135962 51.510171),Hotel Café Royal,4.0,53,3,nightlife
8847,,-0.18780904971049,POINT (-0.18780904971049 51.522673179187),The Waterway,3.5,52,3,nightlife
8848,,-0.12479237186463,POINT (-0.12479237186463 51.5145138263171),Circus,3.5,52,3,nightlife
8849,,-0.16883345515649,POINT (-0.16883345515649 51.49331458816),Bibendum,4.0,52,3,nightlife
8850,,-0.0843715667724609,POINT (-0.0843715667724609 51.5221624100887),Whistling Shop,3.5,51,3,nightlife
8851,,-0.148144,POINT (-0.148144 51.4944286),Boisdale of Belgravia,4.0,50,3,nightlife
8852,,-0.1262431,POINT (-0.1262431 51.5298017),The Booking Office Bar & Restaurant,4.0,50,3,nightlife
8853,,-0.135035,POINT (-0.135035 51.510401),Jewel Piccadilly,3.5,49,3,nightlife
8854,,-0.156574989917278,POINT (-0.156574989917278 51.514873602131),Texture,4.5,47,3,nightlife
8855,,-0.0908641121643541,POINT (-0.0908641121643541 51.5155006968868),Hawksmoor,4.0,46,3,nightlife
8856,,-0.118651239096415,POINT (-0.118651239096415 51.5117863159021),The Radio Bar,3.5,43,3,nightlife
8857,,-0.148744583129883,POINT (-0.148744583129883 51.5589568439571),The Bull & Last,4.0,42,3,nightlife
8858,,-0.131208717823029,POINT (-0.131208717823029 51.5083941472032),Brumus,4.0,41,3,nightlife
8859,,-0.01704,POINT (-0.01704 51.50466),Big Easy,3.0,41,3,nightlife
8860,,-0.1406103,POINT (-0.1406103 51.5067509),Le Caprice,4.0,41,3,nightlife
8861,,-0.100604295730591,POINT (-0.100604295730591 51.520379987562),Fox and Anchor,4.0,40,3,nightlife
8862,,-0.1339889,POINT (-0.1339889 51.4987949),Caxton Grill,4.0,40,3,nightlife
8863,,-0.0183570597905511,POINT (-0.0183570597905511 51.5013233526302),Goodman,4.5,39,3,nightlife
8864,,-0.162414,POINT (-0.162414 51.5015651),Buddha-Bar London,3.0,39,3,nightlife
8865,,-0.0782157558196559,POINT (-0.0782157558196559 51.5108315754441),SkyLounge,4.0,38,3,nightlife
8866,,-0.0166596716095782,POINT (-0.0166596716095782 51.5044556493532),Plateau Restaurant,4.5,38,3,nightlife
8867,,-0.14254894143432,POINT (-0.14254894143432 51.4967811841893),Victoria Palace Theatre,4.0,38,3,nightlife
8868,,-0.2528627,POINT (-0.2528627 51.4929749),The Roebuck,3.5,37,3,nightlife
8869,,-0.1037447,POINT (-0.1037447 51.516865),The Fable,3.5,37,3,nightlife
8870,,-0.150488,POINT (-0.150488 51.516357),28-50 Wine Workshop and Kitchen,4.0,36,3,nightlife
8871,,-0.135686685771226,POINT (-0.135686685771226 51.5629563022984),St John's Tavern,4.0,36,3,nightlife
8872,,-0.132622,POINT (-0.132622 51.514086),Quo Vadis,4.0,36,3,nightlife
8873,,-0.15665305008251,POINT (-0.15665305008251 51.516150244144),Home House,4.5,36,3,nightlife
8874,,-0.130885884655754,POINT (-0.130885884655754 51.5138792477601),L'Escargot,3.5,35,3,nightlife
8875,,-0.159806,POINT (-0.159806 51.501583),Harvey Nichols Fifth Floor Bar,3.5,35,3,nightlife
8876,,-0.119080593917829,POINT (-0.119080593917829 51.5013705677323),Gillray's Steakhouse & Bar,3.5,35,3,nightlife
8877,,-0.219297409057617,POINT (-0.219297409057617 51.5057508064378),The Meat Co,3.5,35,3,nightlife
8878,,-0.117759815344243,POINT (-0.117759815344243 51.5177699375185),Holborn Dining Room,4.0,34,3,nightlife
8879,,-0.106944002211094,POINT (-0.106944002211094 51.5084228515625),Dandelyan Bar,4.0,34,3,nightlife
8880,,-0.119229555130005,POINT (-0.119229555130005 51.5115235844158),CellarDoor,3.5,32,3,nightlife
8881,,-0.0867161779665424,POINT (-0.08671617796654239 51.5042892573855),GŎNG,4.0,31,3,nightlife
8882,,-0.1285303,POINT (-0.1285303 51.5127613),Le Beaujolais,4.5,31,3,nightlife
8883,,-0.104188015062,POINT (-0.104188015062 51.5344684189),Frederick's,4.0,31,3,nightlife
8884,,-0.1347369,POINT (-0.1347369 51.511196),Ham Yard Bar and Restaurant,4.0,31,3,nightlife
8885,,-0.124324303556782,POINT (-0.124324303556782 51.5066782055573),The Northall,4.5,31,3,nightlife
8886,,-0.130923986434937,POINT (-0.130923986434937 51.5138972560146),Club 49,3.0,30,3,nightlife
8887,,-0.126657151467489,POINT (-0.126657151467489 51.509831740945),London Coliseum,4.0,30,3,nightlife
8888,,-0.1505703,POINT (-0.1505703 51.5179613),108 Bar & Grill,4.0,30,3,nightlife
8889,,-0.1620015,POINT (-0.1620015 51.5142846),Salt Bar,4.0,29,3,nightlife
8890,,-0.18035570926213,POINT (-0.18035570926213 51.486178863405),Goat,3.5,29,3,nightlife
8891,,-0.11616958403898,POINT (-0.11616958403898 51.504954619441),The Archduke Wine Bar,3.5,28,3,nightlife
8892,,-0.101239966775347,POINT (-0.101239966775347 51.5036098256417),Union Street Café,3.0,28,3,nightlife
8893,,-0.1319603,POINT (-0.1319603 51.5131501),The Groucho Club,4.0,28,3,nightlife
8894,,-0.1349809,POINT (-0.1349809 51.5184542),Charlotte Street Hotel,4.0,28,3,nightlife
8895,,-0.127168,POINT (-0.127168 51.514233),Monmouth Kitchen,4.0,28,3,nightlife
8896,,-0.150762564868705,POINT (-0.150762564868705 51.5124557850437),The Luggage Room,4.5,28,3,nightlife
8897,,-0.0721368747608334,POINT (-0.0721368747608334 51.5309900314205),Sager + Wilde - Hackney Road,4.5,27,3,nightlife
8898,,-0.117948334647877,POINT (-0.117948334647877 51.5172037619075),Scarfes Bar,4.5,27,3,nightlife
8899,,-0.0777897,POINT (-0.0777897 51.5174987),London Steakhouse Company,3.0,27,3,nightlife
8900,,-0.0222140550613403,POINT (-0.0222140550613403 51.5051965278475),Boisdale of Canary Wharf,3.5,27,3,nightlife
8901,,-0.176452434617724,POINT (-0.176452434617724 51.460309277309),Powder Keg Diplomacy,4.5,27,3,nightlife
8902,,-0.1443771,POINT (-0.1443771 51.5123936),Browns Mayfair,4.0,26,3,nightlife
8903,,-0.132451192273668,POINT (-0.132451192273668 51.5105398611805),Yoshiaki by Dstrkt,3.0,26,3,nightlife
8904,,-0.1929318,POINT (-0.1929318 51.5012383),Piãno,4.0,26,3,nightlife
8905,,0.00256399996578693,POINT (0.00256399996578693 51.5409736633301),King Edward VII,4.0,26,3,nightlife
8906,,-0.10195576789435,POINT (-0.10195576789435 51.532050141789),The Charles Lamb Pub,4.0,26,3,nightlife
8907,,-0.142202640487034,POINT (-0.142202640487034 51.5126001620115),Maddox Club,3.0,26,3,nightlife
8908,,-0.1476178,POINT (-0.1476178 51.5066017),Curzon Mayfair,3.5,26,3,nightlife
8909,,-0.055519841181542,POINT (-0.055519841181542 51.545502366094),Hackney Empire,4.0,25,3,nightlife
8910,,-0.1334354,POINT (-0.1334354 51.4635762),Aquum,2.5,25,3,nightlife
8911,,-0.1352294,POINT (-0.1352294 51.5161278),100 Club,4.0,25,3,nightlife
8912,,-0.16143000125885,POINT (-0.16143000125885 51.5148735046387),Vinoteca,4.0,25,3,nightlife
8913,,-0.1669994,POINT (-0.1669994 51.4926281),Barts,3.5,24,3,nightlife
8914,,-0.11949535934287,POINT (-0.11949535934287 51.5013133898353),Namco Funscape,3.0,23,3,nightlife
8915,,-0.1342634,POINT (-0.1342634 51.5141528),Zelman Meats - Soho,4.5,23,3,nightlife
8916,,-0.13139910868239,POINT (-0.13139910868239 51.513584868038),Karaoke Box Soho,3.5,23,3,nightlife
8917,,-0.138294799999976,POINT (-0.138294799999976 51.5079725931959),45 Jermyn St,4.0,22,3,nightlife
8918,,-0.14327,POINT (-0.14327 51.508464),Funkybuddha,3.0,22,3,nightlife
8919,,-0.139012,POINT (-0.139012 51.512893),Cirque le Soir Club,2.5,22,3,nightlife
8920,,-0.2473874,POINT (-0.2473874 51.4735655),Sun Inn,4.0,22,3,nightlife
8921,,-0.161159,POINT (-0.161159 51.514406),Bernardi's Restaurant and Bar,4.5,22,3,nightlife
8922,,-0.12309,POINT (-0.12309 51.51088),Rules Cocktail Bar,4.5,22,3,nightlife
8923,,-0.1429169,POINT (-0.1429169 51.4663405),The Bobbin,3.5,22,3,nightlife
8924,,-0.141435995697975,POINT (-0.141435995697975 51.5071754455566),The Rivoli Bar at The Ritz,4.0,22,3,nightlife
8925,,-0.133896,POINT (-0.133896 51.513944),Refuel Bar & Restaurant,4.0,21,3,nightlife
8926,,-0.216659208891997,POINT (-0.216659208891997 51.5287348207992),Parlour,4.0,21,3,nightlife
8927,,-0.1186975,POINT (-0.1186975 51.5218778),Noble Rot Wine Bar,4.5,21,3,nightlife
8928,,-0.2551397,POINT (-0.2551397 51.4931386),Charlotte's Bistro,4.0,21,3,nightlife
8929,,-0.0896079987287521,POINT (-0.08960799872875209 51.5194358825684),Amber Bar,3.0,21,3,nightlife
8930,,-0.216627913240619,POINT (-0.216627913240619 51.4645114915794),Coat & Badge,3.5,21,3,nightlife
8931,,-0.210547,POINT (-0.210547 51.510131),Julie's Restaurant and Bar,3.5,21,3,nightlife
8932,,-0.159971,POINT (-0.159971 51.502405),Mandarin Bar,4.0,21,3,nightlife
8933,,-0.1350872,POINT (-0.1350872 51.5146644),Tamarind Kitchen,4.5,21,3,nightlife
8934,,-0.2167898,POINT (-0.2167898 51.4608642),Fez Club,2.5,21,3,nightlife
8935,,-0.1295435,POINT (-0.1295435 51.5471431),The Lord Stanley,3.5,20,3,nightlife
8936,,-0.142221,POINT (-0.142221 51.520821),The Lucky Pig,4.0,20,3,nightlife
8937,,-0.1388283,POINT (-0.1388283 51.5058968),Avenue,3.5,20,3,nightlife
8938,,-0.1505589,POINT (-0.1505589 51.5172137),The Coach Makers,4.0,20,3,nightlife
8939,,-0.12909671319926,POINT (-0.12909671319926 51.5172302719223),Dalloway Terrace,4.5,20,3,nightlife
8940,,-0.1256885,POINT (-0.1256885 51.4920025),Altitude London,2.5,19,3,nightlife
8941,,-0.0849430706390422,POINT (-0.0849430706390422 51.4494099711034),The Crown & Greyhound,3.5,19,3,nightlife
8942,,-0.10276,POINT (-0.10276 51.51888),Oriole,3.5,19,3,nightlife
8943,,-0.1433308,POINT (-0.1433308 51.5385802),Jazz Cafe & Camden Ticket Office,3.5,19,3,nightlife
8944,,-0.13700177496743,POINT (-0.13700177496743 51.462204337761),SO.UK Clapham,3.5,19,3,nightlife
8945,,-0.148411,POINT (-0.148411 51.510344),Jamavar,4.5,18,3,nightlife
8946,,-0.080574,POINT (-0.08057400000000001 51.525569),BallieBallerson,4.0,18,3,nightlife
8947,,-0.20144124820547,POINT (-0.20144124820547 51.514781859476),The Lonsdale,3.5,18,3,nightlife
8948,,-0.120702848335938,POINT (-0.120702848335938 51.5102128114494),Kaspar's Seafood Bar and Grill,4.0,18,3,nightlife
8949,,-0.135498580579892,POINT (-0.135498580579892 51.5190264690078),Shochu Lounge,3.5,18,3,nightlife
8950,,-0.173875,POINT (-0.173875 51.473577),Le QuecumBar & Brasserie,4.0,18,3,nightlife
8951,,-0.072888,POINT (-0.07288799999999999 51.506529),The Brasserie,2.5,18,3,nightlife
8952,,-0.105091,POINT (-0.105091 51.532232),Electrowerkz,4.0,17,3,nightlife
8953,,-0.142826,POINT (-0.142826 51.51976),Portland,4.5,17,3,nightlife
8954,,-0.157014,POINT (-0.157014 51.492985),Tonteria,3.0,17,3,nightlife
8955,,-0.103275775909424,POINT (-0.103275775909424 51.5425851928477),The Sampler,4.0,17,3,nightlife
8956,,-0.1336992,POINT (-0.1336992 51.5112471),Lyric Theatre,4.0,17,3,nightlife
8957,,-0.1382663,POINT (-0.1382663 51.5160367),Libertine Club,2.0,17,3,nightlife
8958,,-0.0852,POINT (-0.0852 51.525902),The Aquarium,3.5,17,3,nightlife
8959,,-0.1273438,POINT (-0.1273438 51.5115973),Steak & Co.,3.5,17,3,nightlife
8960,,-0.174713730812073,POINT (-0.174713730812073 51.525735598316),Crocker's Folly,4.5,17,3,nightlife
8961,,-0.1737134,POINT (-0.1737134 51.4856273),JuJu,3.5,16,3,nightlife
8962,,-0.1076024,POINT (-0.1076024 51.5079398),Rumpus Room Rooftop Bar,4.5,16,3,nightlife
8963,,-0.1375227,POINT (-0.1375227 51.5086689),Barbecoa,4.0,16,3,nightlife
8964,,-0.10980056506839,POINT (-0.10980056506839 51.514634764735),28-50,4.5,16,3,nightlife
8965,,-0.1856883,POINT (-0.1856883 51.4803187),Jak's,3.5,16,3,nightlife
8966,,-0.138937,POINT (-0.138937 51.513656),Antidote,3.5,16,3,nightlife
8967,,-0.0457816,POINT (-0.0457816 51.5618717),Princess of Wales,3.5,16,3,nightlife
8968,,-0.1020662,POINT (-0.1020662 51.5436107),Compton Arms,4.0,16,3,nightlife
8969,,-0.22006806110739,POINT (-0.22006806110739 51.467307060842),Half Moon,3.5,16,3,nightlife
8970,,-0.140401,POINT (-0.140401 51.506031),The American Bar,4.5,16,3,nightlife
8971,,-0.2187847,POINT (-0.2187847 51.5340923),The Chamberlayne Pub & Steakhouse,4.0,16,3,nightlife
8972,,-0.1503485,POINT (-0.1503485 51.5138886),Burger & Lobster,4.0,16,3,nightlife
8973,,-0.134936571121216,POINT (-0.134936571121216 51.5183805204715),Oscar Bar,3.5,15,3,nightlife
8974,,-0.167703,POINT (-0.167703 51.494104),Eclipse SW3,4.0,15,3,nightlife
8975,,-0.129627,POINT (-0.129627 51.507318),The Rooftop,3.0,15,3,nightlife
8976,,-0.152542591094971,POINT (-0.152542591094971 51.5023849627287),The Library Bar,5.0,14,3,nightlife
8977,,-0.0828259,POINT (-0.08282589999999999 51.513565),Revolution - London Leadenhall,3.5,14,3,nightlife
8978,,-0.106917340475434,POINT (-0.106917340475434 51.5194606679875),Bleeding Heart Tavern,3.5,14,3,nightlife
8979,,-0.0832084926111546,POINT (-0.08320849261115459 51.5186439431764),Crab Tavern,3.0,14,3,nightlife
8980,,-0.14888611350843,POINT (-0.14888611350843 51.570871670457),Prince Of Wales,3.0,14,3,nightlife
8981,,-0.036570240498117,POINT (-0.036570240498117 51.475823140255),The Venue,3.0,14,3,nightlife
8982,,-0.13724,POINT (-0.13724 51.517469),Long Bar at Sanderson,3.5,14,3,nightlife
8983,,-0.0808072,POINT (-0.0808072 51.4195731),Numidie Wine Bar and Bistro,4.0,14,3,nightlife
8984,,-0.121504322753935,POINT (-0.121504322753935 51.5087818003374),Bateaux London,4.5,14,3,nightlife
8985,,-0.12332722441814,POINT (-0.12332722441814 51.484469395472),Fire,4.0,14,3,nightlife
8986,,-0.0797256,POINT (-0.07972559999999999 51.5179942),Boisdale of Bishopsgate,4.5,14,3,nightlife
8987,,-0.137833,POINT (-0.137833 51.461562),Metro Garden Restaurant and Bar,4.0,14,3,nightlife
8988,,-0.140623,POINT (-0.140623 51.463037),No 32 The Old Town,3.0,14,3,nightlife
8989,,-0.16775418455191,POINT (-0.16775418455191 51.489149651849),The Builders Arms,3.5,14,3,nightlife
8990,,-0.0927552,POINT (-0.0927552 51.5124994),Sweetings Restaurant,4.5,13,3,nightlife
8991,,-0.1061541,POINT (-0.1061541 51.5208536),The Aquarium,3.5,13,3,nightlife
8992,,-0.0694349,POINT (-0.06943489999999999 51.5308952),Marksman Public House,3.5,13,3,nightlife
8993,,-0.0825125,POINT (-0.0825125 51.5260588),PortSide Parlour,4.5,13,3,nightlife
8994,,-0.0989380416988297,POINT (-0.09893804169882971 51.494700415716),The Coronet,3.5,13,3,nightlife
8995,,-0.014886,POINT (-0.014886 51.477415),Davy's Wine Vaults,4.0,13,3,nightlife
8996,,-0.181988438226521,POINT (-0.181988438226521 51.473377004116),Yamal Alsham,4.5,13,3,nightlife
8997,,-0.21705,POINT (-0.21705 51.4262299),Fire Stables,3.5,13,3,nightlife
8998,,-0.1747202,POINT (-0.1747202 51.6303335),The Griffin,3.5,13,3,nightlife
8999,,-0.116944313049316,POINT (-0.116944313049316 51.5007820926285),Primo Bar,3.5,13,3,nightlife
9000,,-0.0799610018730164,POINT (-0.0799610018730164 51.5250091552734),Ninetyeight Bar & Lounge,3.5,13,3,nightlife
9001,,-0.0919321,POINT (-0.0919321 51.5026245),Blue Eyed Maid,2.5,13,3,nightlife
9002,,-0.086922,POINT (-0.086922 51.505843),Vivat Bacchus,3.5,12,3,nightlife
9003,,-0.0215871,POINT (-0.0215871 51.5390933),Forman's,4.0,12,3,nightlife
9004,,-0.2046507,POINT (-0.2046507 51.5365465),Ostuni,3.5,12,3,nightlife
9005,,-0.1483538,POINT (-0.1483538 51.4945193),Olivo,4.5,12,3,nightlife
9006,,-0.0522360340609573,POINT (-0.0522360340609573 51.5507998578727),The Elephant's Head,4.5,12,3,nightlife
9007,,-0.1293701,POINT (-0.1293701 51.5103298),Storm Nightclub,2.5,12,3,nightlife
9008,,-0.1268051,POINT (-0.1268051 51.510378),Bungalow 8,2.5,12,3,nightlife
9009,,-0.183188,POINT (-0.183188 51.490867),Eclipse,2.5,12,3,nightlife
9010,,-0.1652232,POINT (-0.1652232 51.4977874),Mamounia Lounge,3.0,12,3,nightlife
9011,,-0.130707994103432,POINT (-0.130707994103432 51.5108451843262),Sound London,3.0,12,3,nightlife
9012,,-0.113796,POINT (-0.113796 51.461484),Market House,3.5,12,3,nightlife
9013,,-0.0926419,POINT (-0.0926419 51.5130496),Apt,2.5,12,3,nightlife
9014,,-0.105176791548729,POINT (-0.105176791548729 51.5210778192986),Ibérica,4.0,12,3,nightlife
9015,,-0.1873609,POINT (-0.1873609 51.4417601),Halfway House,3.5,11,3,nightlife
9016,,-0.0795087,POINT (-0.0795087 51.5170708),New Street Grill,3.5,11,3,nightlife
9017,,-0.12033,POINT (-0.12033 51.510479),Beaufort Bar,4.5,11,3,nightlife
9018,,-0.1480304,POINT (-0.1480304 51.5066115),Mamounia Lounge,4.0,11,3,nightlife
9019,,-0.200279310719685,POINT (-0.200279310719685 51.472541337361),Aragon House,4.0,11,3,nightlife
9020,,-0.135219,POINT (-0.135219 51.49108),Moo Cantina - Pimlico,3.5,11,3,nightlife
9021,,-0.1365049,POINT (-0.1365049 51.5111656),Mark's Bar at Hix,4.0,11,3,nightlife
9022,,-0.187282,POINT (-0.187282 51.436853),Leather Bottle,3.0,11,3,nightlife
9023,,-0.177963003516197,POINT (-0.177963003516197 51.4703674316406),Banyan On Thames,2.0,11,3,nightlife
9024,,-0.037135,POINT (-0.037135 51.4758249),New Cross Inn,3.0,11,3,nightlife
9025,,-0.167596,POINT (-0.167596 51.49409),Zefi,3.0,11,3,nightlife
9026,,-0.17595610988947,POINT (-0.17595610988947 51.632942644173),Haven Bistro and Bar,3.5,10,3,nightlife
9027,,-0.2547,POINT (-0.2547 51.314516),Derby Arms Pub & Restaurant,3.5,10,3,nightlife
9028,,-0.0604403816543616,POINT (-0.0604403816543616 51.4181154507988),Bridge House Tavern,3.0,10,3,nightlife
9029,,-0.0215280540020331,POINT (-0.0215280540020331 51.4564499094781),The Ladywell,3.5,10,3,nightlife
9030,,-0.183593,POINT (-0.183593 51.490652),Nam Long Le Shaker,2.5,10,3,nightlife
9031,,-0.13715,POINT (-0.13715 51.515084),Amuse Bouche,3.5,10,3,nightlife
9032,,-0.142362996935844,POINT (-0.142362996935844 51.5091781616211),Donovan Bar,4.5,10,3,nightlife
9033,,-0.0147966,POINT (-0.0147966 51.4743903),The Guildford Arms,4.0,10,3,nightlife
9034,,-0.137830004096031,POINT (-0.137830004096031 51.4626960754395),Venn Street Records,2.5,10,3,nightlife
9035,,-0.220607,POINT (-0.220607 51.426051),Rose & Crown,3.5,10,3,nightlife
9036,,-0.143883535732814,POINT (-0.143883535732814 51.5081668265415),May Fair Bar,3.0,10,3,nightlife
9037,,-0.209484,POINT (-0.209484 51.4226237),Buenos Aires Argentine Steakhouse,4.0,10,3,nightlife
9038,,-0.134151,POINT (-0.134151 51.517923),The House of Ho,3.0,10,3,nightlife
9039,,-0.1843598311496,POINT (-0.1843598311496 51.501550481302),Brunello Bar and Restaurant,4.0,10,3,nightlife
9040,,-0.1575743,POINT (-0.1575743 51.4936625),Cadogan Hall,4.0,10,3,nightlife
9041,,-0.133917666971684,POINT (-0.133917666971684 51.5136011797847),100 Wardour Street,3.5,10,3,nightlife
9042,,-0.096574,POINT (-0.09657399999999999 51.516564),Lord Raglan,3.5,10,3,nightlife
9043,,-0.0863306568861421,POINT (-0.0863306568861421 51.4682418408573),Buddha Jazz,4.0,9,3,nightlife
9044,,-0.1297722,POINT (-0.1297722 51.5265536),Number Twelve,4.0,9,3,nightlife
9045,,-0.2574755,POINT (-0.2574755 51.4922094),197 Chiswick Fire Station,4.5,9,3,nightlife
9046,,-0.1602347,POINT (-0.1602347 51.502024),The Rosebery Lounge,4.5,9,3,nightlife
9047,,-0.1362341,POINT (-0.1362341 51.5164838),Punch Room,4.0,9,3,nightlife
9048,,-0.188084,POINT (-0.188084 51.502662),Park Terrace Restaurant,4.5,9,3,nightlife
9049,,-0.135038,POINT (-0.135038 51.513846),The Blue Posts,3.5,9,3,nightlife
9050,,-0.192553,POINT (-0.192553 51.493209),Ashbee's Wine Bars,4.5,9,3,nightlife
9051,,-0.117009,POINT (-0.117009 51.51943),Bacco Italian Restaurant & Wine Bar,4.0,9,3,nightlife
9052,,-0.142164,POINT (-0.142164 51.590871),The Village,3.0,9,3,nightlife
9053,,-0.136759439958052,POINT (-0.136759439958052 51.5092748320384),Terrace Grill & Bar,3.0,9,3,nightlife
9054,,-0.214481502771378,POINT (-0.214481502771378 51.4941185159694),The Melody Restaurant,4.0,9,3,nightlife
9055,,-0.1265216,POINT (-0.1265216 51.5144653),Compagnie des Vins Surnaturels,4.0,9,3,nightlife
9056,,-0.143079,POINT (-0.143079 51.496724),Aster,4.0,9,3,nightlife
9057,,-0.0983922427003647,POINT (-0.0983922427003647 51.5150511922348),The Paternoster,3.0,9,3,nightlife
9058,,-0.16289805164824,POINT (-0.16289805164824 51.467122130652),The Fox & Hounds,4.0,9,3,nightlife
9059,,0.00373363,POINT (0.00373363 51.503),Matter,3.5,9,3,nightlife
9060,,-0.1456227,POINT (-0.1456227 51.5127002),Cartizze Bar,4.0,9,3,nightlife
9061,,-0.087219241715658,POINT (-0.08721924171565799 51.521689563302),The Master Gunner,3.5,9,3,nightlife
9062,,-0.0847428301168515,POINT (-0.08474283011685151 51.5004437695393),Leather Exchange,4.0,8,3,nightlife
9063,,-0.1510087,POINT (-0.1510087 51.4935831),Olivocarne,4.0,8,3,nightlife
9064,,-0.178433,POINT (-0.178433 51.525408),LV Lounge,4.5,8,3,nightlife
9065,,-0.01828,POINT (-0.01828 51.4065363),Jolly Woodman,3.5,8,3,nightlife
9066,,-0.093627,POINT (-0.093627 51.512596),Planet of the Grapes,4.5,8,3,nightlife
9067,,-0.130695000126838,POINT (-0.130695000126838 51.5273950001157),Virgin Trains First Class Lounge,3.0,8,3,nightlife
9068,,-0.1405946,POINT (-0.1405946 51.5131559),Heights Restaurant,3.5,8,3,nightlife
9069,,-0.056127,POINT (-0.056127 51.528158),Sager + Wilde - Paradise Row,4.5,8,3,nightlife
9070,,-0.11393,POINT (-0.11393 51.463096),Brixton Bar and Grill,2.5,8,3,nightlife
9071,,-0.1031795,POINT (-0.1031795 51.5420265),The Dolls House - The Dead Dolls House,3.0,8,3,nightlife
9072,,-0.163489,POINT (-0.163489 51.460771),Soif,4.0,8,3,nightlife
9073,,-0.013627166374078,POINT (-0.013627166374078 51.496127034227),The George,2.5,8,3,nightlife
9074,,-0.179609,POINT (-0.179609 51.500257),Bar 190,4.0,8,3,nightlife
9075,,-0.21856273596079,POINT (-0.21856273596079 51.533837036946),The Shop NW10,4.0,8,3,nightlife
9076,,-0.139632184999073,POINT (-0.139632184999073 51.5257133657515),The Refinery,3.5,8,3,nightlife
9077,,-0.1356069,POINT (-0.1356069 51.5101163),Paper Night Club,2.5,8,3,nightlife
9078,,-0.21086174429965,POINT (-0.21086174429965 51.486563687449),Colton Arms,4.5,8,3,nightlife
9079,,-0.079789,POINT (-0.079789 51.517118),Old Bengal Bar,4.0,8,3,nightlife
9080,,-0.0813847397614801,POINT (-0.0813847397614801 51.4967495654065),Bermondsey Arts  Club,4.0,8,3,nightlife
9081,,-0.12959355122302,POINT (-0.12959355122302 51.511159322592),Metra Bar & Club,2.0,7,3,nightlife
9082,,-0.1927874,POINT (-0.1927874 51.4788626),The Tommy Tucker,4.0,7,3,nightlife
